arch,init,seed,norm_theta,mean_absW,ln_r2_mean,stable_rank_mean,lens_power_mean,sv_entropy_mean
B,orthogonal,103,34.08812130173358,0.06639008622812002,0.8937223355879278,116.19989162309298,0.9999995612852631,4.597085735207042
B,orthogonal,104,34.088121211542266,0.06656718606480339,0.8938724712081194,116.19988951561962,0.9999995594746226,4.597085735207041
B,orthogonal,105,34.088121257350245,0.06638091734769307,0.8949137524046883,116.19988952695579,0.9999995596227442,4.597085735207043
B,orthogonal,106,34.088121349654614,0.06647734022756178,0.8941323454325429,116.19988805591504,0.9999995490299598,4.597085735207043
B,orthogonal,107,34.08812143329323,0.06646850802223998,0.8961806689032483,116.19988926718767,0.9999995599078,4.597085735207042
B,orthogonal,108,34.08812147885597,0.06634637604550062,0.8967570294449544,116.19989017256042,0.9999995616723704,4.5970857352070436
B,orthogonal,109,34.08812136016533,0.06646478247465738,0.8938193918445542,116.19988898653305,0.9999995574905546,4.597085735207043
B,orthogonal,110,34.08812135368078,0.06645606064954829,0.9001534414933662,116.19989017867542,0.9999995632019403,4.5970857352070436
B,orthogonal,111,34.08812141763478,0.06647092944459787,0.8965736216670921,116.19988697497661,0.9999995516665257,4.597085735207043
B,orthogonal,112,34.08812129740543,0.06655502875414457,0.895626928444414,116.19989038083239,0.999999560511486,4.597085735207042
B,orthogonal,113,34.08812138507179,0.06643000624687909,0.8961830348132812,116.19988856869125,0.9999995550041267,4.5970857352070436
B,orthogonal,114,34.08812136464204,0.0664635173008983,0.8970872635942152,116.19987941110291,0.9999995195854418,4.597085735207043
B,orthogonal,115,34.08812145640493,0.06656894113990314,0.8964622324341194,116.19989176051058,0.9999995717780445,4.5970857352070436
B,orthogonal,116,34.088121329353115,0.06639295157428417,0.8955313736975571,116.19989413418116,0.9999995772167539,4.5970857352070436
B,orthogonal,117,34.08812145825162,0.06645016701351379,0.894002226467508,116.19988052500881,0.999999527068071,4.597085735207042
B,orthogonal,118,34.088121215799646,0.06646273405297261,0.8965538056507553,116.19988650231603,0.999999547874767,4.597085735207043
B,orthogonal,119,34.08812160530646,0.06646159842011035,0.8958559964331201,116.19988505997773,0.9999995371038709,4.597085735207042
B,lognormal_he_scale,100,48.13305517846333,0.09490942101453344,0.9997048799357963,33.44236729211818,0.4877420476133604,4.414988393309823
B,lognormal_he_scale,101,48.076698896434536,0.09504723589488971,0.9997713070201998,32.99431413210276,0.4884579819902247,4.417067426556438
B,lognormal_he_scale,102,48.421116766789055,0.0952634586857742,0.9997977514885337,32.899359641190884,0.4901315172974197,4.416130651654296
B,lognormal_he_scale,103,48.17869368231292,0.09467439561891951,0.9998095749130235,32.437042889193634,0.48677147552929395,4.417037523818729
B,lognormal_he_scale,104,48.45300293911972,0.09560087266175446,0.9997085644125837,32.73992829634461,0.4887449910499451,4.416932691359464
B,lognormal_he_scale,105,48.47865495839618,0.0959195586566796,0.99980975816002,32.03931857817877,0.48263078389263897,4.417043553926056
B,lognormal_he_scale,106,48.06267866454366,0.09482343868186556,0.9997450930063891,33.46004573145906,0.49026812182477675,4.417185312544009
B,lognormal_he_scale,107,48.09340796042655,0.09463343109005254,0.9997915049192843,33.32942673646089,0.48863570910900755,4.418502852998282
B,lognormal_he_scale,108,48.239770896376115,0.09468815315388344,0.9997343588512766,32.589330673840145,0.485349798259076,4.415136416042818
B,lognormal_he_scale,109,48.000006272438924,0.0946784206489961,0.9997884066419495,33.653875807286575,0.4958881000509148,4.416267768021357
B,lognormal_he_scale,110,48.14126040864686,0.09530568337255223,0.9997843113225059,32.988791418730244,0.4890753481817309,4.41662981915587
B,lognormal_he_scale,111,48.12957653205282,0.0950077858829235,0.999840170980051,33.026453368993046,0.4846747727471904,4.4162117470081235
B,lognormal_he_scale,112,48.291821530720256,0.09527684596656347,0.9997872791574878,34.16643296730172,0.4968587368727822,4.417638497948164
B,lognormal_he_scale,113,48.305620735089356,0.09521784989386643,0.9997860349292624,32.91312892967783,0.48952967972687383,4.416600884224809
B,lognormal_he_scale,114,48.39743495482313,0.0954547262375964,0.9997398638013761,32.49319139448621,0.4820798232306833,4.415178580123036
B,lognormal_he_scale,115,48.27743861384235,0.0950691140204976,0.9998033395337927,33.39843106918096,0.4909146572446651,4.418506695282845
B,lognormal_he_scale,116,48.23684082915657,0.09525192985770424,0.9997716382544427,33.56613325223607,0.4936620708864923,4.419071016923054
B,lognormal_he_scale,117,48.20123136637831,0.09508178589147007,0.9996628758885961,32.86545797104034,0.48857634297156816,4.416653204677376
B,lognormal_he_scale,118,48.26660829824152,0.09507173084518021,0.9997729904578938,33.46151232865128,0.4870526628573547,4.417020178598265
B,lognormal_he_scale,119,48.27818248111002,0.09552254047570703,0.9998155972400756,32.9594111262784,0.48874421756229836,4.418692338029355
B,lognormal_jaynes,100,29.287223215883927,0.04910062144924829,0.9997048799110868,33.442367177881465,0.48774204684197164,4.414988393231161
B,lognormal_jaynes,101,29.274752118334014,0.04917137000070916,0.9997713069866674,32.994314097302606,0.4884579813922585,4.417067426398779
B,lognormal_jaynes,102,29.43284957879943,0.04928033759938997,0.9997977514962134,32.89935971217868,0.49013151799669163,4.416130651707599
B,lognormal_jaynes,103,29.340981272965216,0.04898882576975211,0.999809574935775,32.43704287095251,0.4867714749279969,4.4170375237086015
B,lognormal_jaynes,104,29.373151009022873,0.049433519204228143,0.9997085644332092,32.73992828165383,0.4887449913172753,4.416932691145794
B,lognormal_jaynes,105,29.48936104493609,0.0496030011008336,0.9998097581674654,32.03931849365277,0.48263078326203973,4.417043554102355
B,lognormal_jaynes,106,29.26918008776773,0.04906244031400261,0.9997450930985977,33.46004567015931,0.49026812105792794,4.417185312642756
B,lognormal_jaynes,107,29.246994409115146,0.048962457291318116,0.9997915048460859,33.329426768985975,0.4886357094190138,4.418502853003469
B,lognormal_jaynes,108,29.381867097683784,0.04900122220485654,0.9997343588686614,32.58933068754958,0.48534979875926876,4.415136416065714
B,lognormal_jaynes,109,29.240296822935925,0.04899124897521158,0.9997884066672462,33.65387576297539,0.4958881001861178,4.416267768031366
B,lognormal_jaynes,110,29.345787056180324,0.04930731474486902,0.9997843112805758,32.988791468783475,0.48907534847755735,4.416629819313045
B,lognormal_jaynes,111,29.33134661067921,0.0491618252991744,0.9998401710154836,33.02645329893507,0.4846747730119606,4.416211747011171
B,lognormal_jaynes,112,29.38441996449102,0.049281592518896376,0.9997872791818597,34.16643294349787,0.4968587362936936,4.417638497643888
B,lognormal_jaynes,113,29.336687443339315,0.049248569270159435,0.9997860349181924,32.913129021818136,0.48952967991963464,4.416600883726743
B,lognormal_jaynes,114,29.41246432880892,0.04937219907852049,0.9997398638688832,32.49319145252537,0.482079823090343,4.41517858025737
B,lognormal_jaynes,115,29.283086123254098,0.049167722645679084,0.999803339512057,33.39843112047318,0.49091465790177613,4.418506695355492
B,lognormal_jaynes,116,29.37056980704537,0.04927961653214329,0.9997716382815407,33.566133228107944,0.4936620712720409,4.419071017205075
B,lognormal_jaynes,117,29.383702055600402,0.04920323312695506,0.9996628760277758,32.86545788209151,0.4885763411709359,4.41665320462805
B,lognormal_jaynes,118,29.35958362299302,0.04918116059272136,0.9997729903974664,33.46151240541046,0.4870526636858233,4.41702017858229
B,lognormal_jaynes,119,29.351709516004103,0.04940400150979622,0.9998155972267412,32.95941112060575,0.48874421705588345,4.4186923379611684
